Row,Burstiness Ratio,Average Gap,Run Lengths
6311,0.7209302325581395,2.255813953488372,"[7, 1, 1, 5, 2, 13, 3, 3, 7, 6, 5, 2, 1]"
6319,0.0,0.0,[1]
6328,0.0,27.666666666666668,"[1, 1, 1, 1]"
6329,0.16666666666666666,14.166666666666666,"[1, 1, 1, 1, 1, 2]"
6330,0.25,7.083333333333333,"[1, 1, 2, 1, 2, 1, 1, 1, 1, 2]"
6331,0.0,83.0,"[1, 1]"
6332,0.0,41.5,"[1, 1, 1]"
6333,0.125,11.75,"[1, 1, 1, 1, 1, 1, 3, 1]"
6338,0.0,71.0,"[1, 1]"
6339,0.0,10.444444444444445,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6341,0.0,0.0,[1]
6342,0.0,10.0,"[1, 1]"
6358,0.0,0.0,[1]
6368,0.0,0.0,[1]
6370,0.0,0.0,[1]
6371,0.0,15.333333333333334,"[1, 1, 1, 1]"
6385,0.0,0.0,[1]
6386,0.0,0.0,[1]
6395,0.0,0.0,[1]
6396,0.0,0.0,[1]
6397,0.0,0.0,[1]
6402,0.0,0.0,[1]
6403,0.0,0.0,[1]
6405,0.4,16.8,"[1, 2, 2, 1]"
6406,0.6666666666666666,2.6666666666666665,"[2, 2]"
6407,0.0,31.0,"[1, 1]"
6408,0.48148148148148145,3.5925925925925926,"[3, 1, 7, 1, 3, 3, 1, 1, 5, 4, 1, 1, 2, 3, 1]"
6409,0.6829268292682927,2.3658536585365852,"[5, 1, 9, 1, 2, 5, 1, 11, 7, 1, 5, 1, 1, 2]"
6415,0.0,92.0,"[1, 1]"
6443,0.25,20.5,"[2, 1, 1, 1]"
6444,0.3,8.0,"[1, 1, 1, 1, 1, 1, 1, 5]"
6446,0.0,0.0,[1]
6447,0.125,11.5,"[1, 1, 1, 2, 1, 1, 1, 1]"
6479,0.0,0.0,[1]
6480,0.0,0.0,[1]
6481,0.0,5.928571428571429,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6482,0.08333333333333333,6.75,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1]"
6483,0.0,0.0,[1]
6484,0.29411764705882354,5.235294117647059,"[1, 2, 1, 1, 2, 2, 1, 4, 1, 1, 1, 1, 1]"
6485,0.6666666666666666,2.9,"[8, 4, 5, 2, 2, 2, 1, 2, 3, 4, 4]"
6491,0.0,0.0,[1]
6516,0.0,12.571428571428571,"[1, 1, 1, 1, 1, 1, 1, 1]"
6517,0.16666666666666666,7.416666666666667,"[2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]"
6518,0.0,0.0,[1]
6519,0.4,8.0,"[1, 2, 6, 1, 1, 1, 1]"
6520,0.16666666666666666,13.666666666666666,"[1, 2, 1, 1, 1, 1]"
6521,0.0,0.0,[1]
6522,0.0,0.0,[1]
6523,0.29411764705882354,5.352941176470588,"[3, 3, 1, 3, 1, 1, 1, 2, 1, 3, 1, 1, 1]"
6530,0.0,8.5,"[1, 1, 1]"
6531,0.3684210526315789,4.842105263157895,"[1, 1, 1, 1, 3, 2, 4, 1, 1, 3, 1, 4, 1]"
6532,0.0,11.0,"[1, 1]"
6539,0.7,1.98,"[2, 3, 2, 2, 1, 3, 1, 9, 1, 10, 9, 6, 3, 1, 4, 4]"
6555,0.0,10.5,"[1, 1, 1]"
6557,0.0,61.0,"[1, 1]"
6558,0.0,30.5,"[1, 1, 1]"
6560,0.0,21.5,"[1, 1, 1, 1, 1]"
6561,0.47368421052631576,4.526315789473684,"[1, 3, 1, 1, 3, 3, 1, 1, 8, 1, 2]"
6566,0.0,0.0,[1]
6567,0.391304347826087,4.130434782608695,"[2, 1, 1, 1, 4, 3, 2, 4, 1, 1, 3, 1, 1, 2, 1]"
6573,0.0,38.0,"[1, 1]"
6586,0.0,0.0,[1]
6587,0.0,0.0,[1]
6595,0.45161290322580644,2.967741935483871,"[1, 1, 1, 2, 3, 1, 1, 10, 1, 4, 1, 1, 1, 2, 1, 1, 1, 2]"
6596,0.34782608695652173,3.9565217391304346,"[1, 1, 2, 1, 1, 1, 1, 1, 2, 3, 4, 1, 1, 3, 1, 4]"
6598,0.0,0.0,[1]
6599,0.2,9.6,"[3, 1, 1, 1, 1]"
6605,0.0,0.0,[1]
6632,0.0,0.0,[1]
6636,0.2,17.8,"[1, 1, 1, 2, 1]"
6637,0.0,17.8,"[1, 1, 1, 1, 1, 1]"
6650,0.0,0.0,[1]
6670,0.0,0.0,[1]
6671,0.0,0.0,[1]
6672,0.0,0.0,[1]
6673,0.0,11.0,"[1, 1]"
6674,0.0,0.0,[1]
6675,0.4090909090909091,4.2272727272727275,"[2, 1, 2, 1, 4, 1, 2, 3, 1, 1, 1, 3, 1, 4]"
6713,0.0,18.0,"[1, 1, 1, 1]"
6727,0.0,0.0,[1]
6745,0.0,0.0,[1]
6747,0.5428571428571428,2.8285714285714287,"[3, 1, 1, 3, 2, 3, 5, 1, 3, 3, 3, 4, 1, 4, 1, 2, 4]"
6748,0.7450980392156863,1.9215686274509804,"[7, 2, 2, 1, 12, 2, 3, 10, 2, 1, 1, 3, 5, 8]"
6751,0.5,5.5,"[2, 1, 2]"
6787,0.0,0.0,[1]
6788,0.0,16.0,"[1, 1, 1, 1, 1, 1]"
6789,0.1111111111111111,10.88888888888889,"[1, 1, 2, 1, 1, 1, 1, 1, 1]"
6823,0.0,13.8,"[1, 1, 1, 1, 1, 1]"
6824,0.0,16.0,"[1, 1, 1]"
6826,0.1,8.4,"[1, 1, 1, 1, 1, 3, 1, 1, 1, 1]"
6827,0.6904761904761905,2.261904761904762,"[1, 3, 1, 5, 5, 2, 5, 9, 5, 4, 10, 1, 5, 1]"
6860,0.0,0.0,[1]
6861,0.0,61.0,"[1, 1]"
6862,0.4166666666666667,4.083333333333333,"[1, 1, 3, 1, 1, 5, 4, 2, 1, 1, 1, 2, 1, 1, 2]"
6863,0.0,0.0,[1]
6865,0.0,0.0,[1]
6879,0.0,0.0,[1]
6895,0.0,0.0,[1]
6898,0.0,16.0,"[1, 1]"
6899,0.0,10.75,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
6900,0.0,10.444444444444445,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
6901,0.0,0.0,[1]
6902,0.0,11.285714285714286,"[1, 1, 1, 1, 1, 1, 1, 1]"
6903,0.0,13.0,"[1, 1, 1, 1, 1, 1, 1, 1]"
6909,0.0,0.0,[1]
6912,0.0,0.0,[1]
6915,0.0,0.0,[1]
6916,0.0,0.0,[1]
6917,0.0,0.0,[1]
6918,0.0,0.0,[1]
6919,0.0,0.0,[1]
6920,0.0,0.0,[1]
6921,0.0,0.0,[1]
6922,0.0,0.0,[1]
6923,0.0,0.0,[1]
6924,0.0,0.0,[1]
6925,0.0,0.0,[1]
6926,0.0,0.0,[1]
6927,0.0,0.0,[1]
6928,0.0,0.0,[1]
6929,0.0,0.0,[1]
6930,0.0,0.0,[1]
6931,0.0,0.0,[1]
6932,0.0,0.0,[1]
6934,0.0,23.0,"[1, 1]"
6935,0.1111111111111111,7.777777777777778,"[1, 1, 1, 1, 3, 1, 1, 1, 1]"
6936,0.0,12.666666666666666,"[1, 1, 1, 1]"
6937,0.0,14.5,"[1, 1, 1, 1, 1]"
6938,0.4,4.0,"[1, 1, 3, 1]"
6939,0.0,23.0,"[1, 1]"
6940,0.0,20.0,"[1, 1, 1]"
6941,0.3333333333333333,4.444444444444445,"[1, 1, 1, 1, 1, 2, 3]"
6942,0.0,0.0,[1]
6943,0.0,0.0,[1]
6944,0.0,0.0,[1]
6945,0.0,0.0,[1]
6946,0.0,0.0,[1]
6948,0.0,0.0,[1]
6951,0.0,0.0,[1]
6952,0.0,0.0,[1]
6953,0.0,0.0,[1]
7012,0.0,0.0,[1]
7013,0.4666666666666667,5.4,"[1, 1, 5, 2, 1, 1, 6, 2, 1]"
7014,0.44,3.64,"[1, 1, 5, 1, 6, 1, 1, 1, 1, 1, 1, 4, 2, 1, 2]"
7015,0.0,0.0,[1]
7016,0.0,0.0,[1]
7017,0.14285714285714285,10.714285714285714,"[3, 1, 1, 1, 1, 1, 1]"
7049,0.0,40.0,"[1, 1]"
7051,0.0,0.0,[1]
7055,0.0,13.0,"[1, 1, 1, 1, 1, 1, 1]"
7068,0.0,0.0,[1]
7079,0.0,0.0,[1]
7080,0.0,0.0,[1]
7089,0.5,3.769230769230769,"[3, 1, 1, 8, 1, 1, 1, 1, 3, 1, 4, 5, 1, 1]"
7090,0.6551724137931034,3.310344827586207,"[2, 2, 8, 1, 3, 7, 1, 4, 3, 8, 1]"
7092,0.2857142857142857,7.071428571428571,"[1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 3]"
7093,0.4782608695652174,4.304347826086956,"[4, 1, 1, 1, 1, 5, 1, 4, 1, 2, 2, 1, 3]"
7106,0.0,0.0,[1]
7107,0.0,0.0,[1]
7117,0.0,8.0,"[1, 1]"
7127,0.0,54.0,"[1, 1]"
7128,0.1,9.2,"[1, 1, 1, 1, 1, 1, 3, 1, 1, 1]"
7130,0.0,0.0,[1]
7131,0.25,10.25,"[1, 2, 1, 1]"
7137,0.0,36.0,"[1, 1]"
7165,0.0,21.333333333333332,"[1, 1, 1, 1]"
7166,0.09090909090909091,8.0,"[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7168,0.0,25.5,"[1, 1, 1]"
7169,0.25,10.75,"[1, 1, 1, 3, 3, 1, 1]"
7203,0.0,8.6,"[1, 1, 1, 1, 1, 1]"
7204,0.4666666666666667,6.066666666666666,"[1, 2, 1, 1, 1, 1, 2, 2, 7]"
7207,0.0,14.833333333333334,"[1, 1, 1, 1, 1, 1, 1]"
7241,0.0,0.0,[1]
7242,0.0,36.0,"[1, 1]"
7244,0.0,0.0,[1]
7245,0.35714285714285715,6.5,"[1, 7, 1, 1, 1, 1, 1, 3, 1, 2]"
7251,0.0,16.0,"[1, 1]"
7258,0.0,0.0,[1]
7269,0.0,0.0,[1]
7296,0.16666666666666666,15.0,"[1, 1, 1, 3, 1, 1]"
7297,0.14285714285714285,12.857142857142858,"[1, 1, 1, 1, 3, 1, 1]"
7298,0.16666666666666666,15.0,"[1, 1, 1, 3, 1, 1]"
7299,0.16666666666666666,15.0,"[1, 1, 1, 3, 1, 1]"
7300,0.16666666666666666,15.0,"[1, 1, 1, 3, 1, 1]"
7301,0.16666666666666666,15.0,"[1, 1, 1, 3, 1, 1]"
7302,0.16666666666666666,15.0,"[1, 1, 1, 3, 1, 1]"
7303,0.16666666666666666,15.0,"[1, 1, 1, 3, 1, 1]"
7304,0.0,18.0,"[1, 1, 1, 1, 1, 1]"
7305,0.16666666666666666,15.0,"[1, 1, 1, 3, 1, 1]"
7306,0.16666666666666666,15.0,"[1, 1, 1, 3, 1, 1]"
7307,0.16666666666666666,15.0,"[1, 1, 1, 3, 1, 1]"
7308,0.16666666666666666,15.0,"[1, 1, 1, 3, 1, 1]"
7309,0.14285714285714285,12.857142857142858,"[1, 1, 1, 1, 3, 1, 1]"
7310,0.16666666666666666,15.0,"[1, 1, 1, 3, 1, 1]"
7311,0.16666666666666666,15.0,"[1, 1, 1, 3, 1, 1]"
7312,0.16666666666666666,15.0,"[1, 1, 1, 3, 1, 1]"
7313,0.16666666666666666,15.0,"[1, 1, 1, 1, 3, 1]"
7314,0.18181818181818182,8.0,"[1, 1, 1, 1, 1, 1, 3, 1, 2, 1]"
7315,0.09090909090909091,6.363636363636363,"[1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1]"
7316,0.23076923076923078,5.769230769230769,"[1, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1]"
7317,0.0,10.5,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
7318,0.0,10.444444444444445,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7319,0.25,6.25,"[1, 1, 3, 1, 1, 1, 1, 3, 1, 1]"
7320,0.1111111111111111,9.777777777777779,"[1, 1, 1, 1, 1, 1, 3, 1, 1]"
7321,0.38461538461538464,5.0,"[1, 1, 1, 1, 2, 1, 2, 6, 1]"
7322,0.16666666666666666,15.0,"[1, 1, 1, 3, 1, 1]"
7323,0.16666666666666666,15.0,"[1, 1, 1, 3, 1, 1]"
7324,0.0,18.0,"[1, 1, 1, 1, 1, 1]"
7325,0.14285714285714285,12.857142857142858,"[1, 1, 1, 3, 1, 1, 1]"
7326,0.16666666666666666,12.666666666666666,"[1, 1, 1, 1, 3, 1]"
7327,0.1,9.3,"[1, 1, 1, 1, 1, 1, 1, 3, 1, 1]"
7328,0.14285714285714285,12.857142857142858,"[1, 1, 1, 1, 3, 1, 1]"
7329,0.14285714285714285,12.857142857142858,"[1, 1, 1, 1, 3, 1, 1]"
7330,0.14285714285714285,12.857142857142858,"[1, 1, 1, 1, 3, 1, 1]"
7331,0.14285714285714285,12.857142857142858,"[1, 1, 1, 3, 1, 1, 1]"
7332,0.14285714285714285,12.857142857142858,"[1, 1, 1, 3, 1, 1, 1]"
7333,0.0,15.2,"[1, 1, 1, 1, 1, 1]"
7356,0.0,20.75,"[1, 1, 1, 1, 1]"
7394,0.44,3.6,"[1, 4, 4, 4, 2, 1, 3, 2, 1, 1, 1, 1, 2, 3, 1]"
7435,0.0,0.0,[1]
7469,0.25,6.666666666666667,"[2, 1, 1, 1, 1, 3, 3, 1, 1, 1]"
7470,0.1,9.2,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1]"
7472,0.1111111111111111,9.0,"[1, 1, 2, 1, 1, 1, 1, 1, 1]"
7473,0.5,3.730769230769231,"[1, 1, 2, 1, 1, 1, 1, 5, 1, 3, 1, 9, 3, 4]"
7524,0.0,24.333333333333332,"[1, 1, 1, 1]"
7525,0.0,45.0,"[1, 1]"
7527,0.8,1.8,"[4, 19, 2, 9, 3, 13, 3, 1, 2, 1, 2, 9]"
7535,0.0,17.0,"[1, 1, 1, 1]"
7536,0.0,0.0,[1]
7545,0.0,23.333333333333332,"[1, 1, 1, 1]"
7546,0.1111111111111111,7.666666666666667,"[1, 1, 1, 1, 1, 3, 1, 1, 1]"
7549,0.0,20.25,"[1, 1, 1, 1, 1]"
7554,0.0,36.5,"[1, 1, 1]"
7555,0.5384615384615384,3.423076923076923,"[2, 3, 1, 2, 1, 2, 4, 7, 1, 1, 2, 3, 2]"
7558,0.0,0.0,[1]
7562,0.0,0.0,[1]
7564,0.0,0.0,[1]
7573,0.0,0.0,[1]
7574,0.0,0.0,[1]
7575,0.0,7.0,"[1, 1]"
7579,0.0,7.0,"[1, 1]"
7581,0.0,0.0,[1]
7582,0.0,15.0,"[1, 1]"
7583,0.0,38.0,"[1, 1, 1]"
7584,0.0,15.2,"[1, 1, 1, 1, 1, 1]"
7585,0.0,13.5,"[1, 1, 1]"
7586,0.0,11.857142857142858,"[1, 1, 1, 1, 1, 1, 1, 1]"
7587,0.5,3.730769230769231,"[1, 1, 1, 4, 1, 3, 3, 2, 3, 4, 1, 2, 1, 6]"
7621,0.0,25.333333333333332,"[1, 1, 1, 1]"
7622,0.13333333333333333,6.4,"[1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1]"
7655,0.0,0.0,[1]
7657,0.0,0.0,[1]
7659,0.0,29.0,"[1, 1]"
7660,0.25,13.75,"[1, 1, 2, 1]"
7661,0.0,0.0,[1]
7662,0.25,15.0,"[1, 1, 3, 1]"
7663,0.3333333333333333,11.5,"[1, 1, 1, 3, 3]"
7676,0.0,0.0,[1]
7696,0.0,86.0,"[1, 1]"
7697,0.0,0.0,[1]
7698,0.0,0.0,[1]
7699,0.0,43.0,"[1, 1, 1]"
7701,0.125,11.0,"[1, 1, 1, 1, 1, 1, 3, 1]"
7734,0.0,0.0,[1]
7735,0.3,7.8,"[1, 1, 1, 1, 1, 1, 4, 1]"
7736,0.16666666666666666,7.5,"[1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1]"
7738,0.0,41.5,"[1, 1, 1]"
7739,0.5625,3.0,"[2, 3, 7, 1, 1, 2, 1, 1, 1, 1, 1, 9, 1, 2, 7]"
7774,0.5,31.5,"[1, 2]"
7809,0.0,0.0,[1]
7810,0.0,0.0,[1]
7811,0.0,18.333333333333332,"[1, 1, 1, 1]"
7812,0.21428571428571427,6.214285714285714,"[1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1]"
7813,0.0,40.5,"[1, 1, 1]"
7814,0.4,11.4,"[1, 1, 3, 1]"
7815,0.0,9.0,"[1, 1, 1, 1, 1, 1, 1, 1]"
7821,0.0,0.0,[1]
7839,0.0,0.0,[1]
7851,0.0,0.0,[1]
7852,0.0,16.5,"[1, 1, 1, 1, 1]"
7853,0.08333333333333333,6.5,"[1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
7866,0.0,0.0,[1]
7887,0.0,16.333333333333332,"[1, 1, 1, 1]"
7888,0.2727272727272727,8.181818181818182,"[1, 2, 3, 1, 1, 1, 1, 1, 3]"
7890,0.3076923076923077,6.846153846153846,"[1, 1, 1, 1, 1, 1, 3, 1, 2, 2]"
7891,0.6129032258064516,3.0,"[1, 6, 5, 1, 4, 2, 4, 3, 4, 3, 1, 6, 2]"
7897,0.0,0.0,[1]
7964,0.0,62.0,"[1, 1]"
8004,0.0,0.0,[1]
8005,0.3,8.5,"[3, 1, 1, 1, 1, 3, 3, 1]"
8039,0.7142857142857143,2.3095238095238093,"[7, 4, 1, 1, 18, 7, 4, 1, 1, 7, 1, 1, 4]"
8040,0.37037037037037035,3.4814814814814814,"[4, 1, 1, 3, 1, 1, 6, 2, 1, 1, 1, 1, 1, 1, 4, 3, 1, 1]"
8041,0.0,0.0,[1]
8042,0.0,24.0,"[1, 1]"
8043,0.6578947368421053,2.5526315789473686,"[1, 1, 1, 7, 2, 2, 9, 1, 1, 14, 1, 3, 4, 1]"
8049,0.0,0.0,[1]
8073,0.0,0.0,[1]
8075,0.0,0.0,[1]
8077,0.0,15.5,"[1, 1, 1]"
8078,0.5,6.75,"[1, 1, 6, 1, 3, 2, 1]"
8079,0.0,0.0,[1]
8081,0.0,0.0,[1]
8093,0.0,0.0,[1]
8116,0.0,0.0,[1]
8118,0.0,46.0,"[1, 1]"
8119,0.3333333333333333,24.333333333333332,"[2, 1, 1]"
8153,0.25,13.5,"[1, 1, 3, 1]"
8154,0.1,7.6,"[1, 1, 2, 1, 1, 1, 1, 1, 1, 1]"
8157,0.4,15.8,"[3, 1, 1, 2]"
8191,0.0,44.5,"[1, 1, 1]"
8192,0.2,18.4,"[1, 1, 1, 3, 1]"
8194,0.0,10.555555555555555,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8195,0.17647058823529413,5.588235294117647,"[1, 2, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1]"
8229,0.07692307692307693,7.461538461538462,"[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
8230,0.47368421052631576,4.894736842105263,"[4, 1, 2, 3, 1, 2, 3, 4, 1, 1, 1]"
8233,0.0,25.0,"[1, 1]"
8247,0.0,0.0,[1]
8268,0.0,18.0,"[1, 1]"
8270,0.0,15.0,"[1, 1, 1, 1, 1]"
8271,0.0,12.714285714285714,"[1, 1, 1, 1, 1, 1, 1, 1]"
8305,0.0,38.0,"[1, 1, 1]"
8306,0.125,10.125,"[1, 1, 1, 2, 1, 1, 1, 1]"
8309,0.0,37.5,"[1, 1, 1]"
8325,0.0,46.0,"[1, 1, 1]"
8334,0.0,0.0,[1]
8343,0.7735849056603774,1.849056603773585,"[8, 13, 6, 8, 1, 5, 3, 5, 1, 1, 6, 8, 1]"
8344,0.7346938775510204,2.0,"[2, 4, 13, 6, 7, 1, 3, 1, 2, 1, 4, 6, 9, 1]"
8347,0.0,0.0,[1]
8363,0.2857142857142857,12.285714285714286,"[2, 1, 3, 1, 1, 1]"
8380,0.0,0.0,[1]
8381,0.4375,5.5,"[2, 4, 1, 3, 1, 1, 1, 1, 3, 5]"
8382,0.5151515151515151,3.0,"[1, 1, 1, 10, 3, 6, 1, 1, 2, 2, 1, 1, 1, 6, 1, 1, 4]"
8390,0.0,0.0,[1]
8391,0.0,20.0,"[1, 1]"
8397,0.0,0.0,[1]
8419,0.3333333333333333,7.166666666666667,"[3, 1, 2, 1, 1, 1, 5, 1, 1]"
8420,0.23076923076923078,7.153846153846154,"[3, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1]"
8423,0.0,0.0,[1]
8436,0.0,0.0,[1]
8456,0.0,0.0,[1]
8457,0.3333333333333333,8.666666666666666,"[1, 1, 3, 4, 1, 1, 1]"
8458,0.2857142857142857,5.357142857142857,"[1, 2, 3, 1, 1, 1, 3, 1, 1, 1, 1]"
8459,0.0,37.0,"[1, 1]"
8460,0.0,0.0,[1]
8461,0.3,8.9,"[2, 1, 1, 2, 1, 1, 1, 3]"
8492,0.0,0.0,[1]
8494,0.0,0.0,[1]
8495,0.25,13.25,"[2, 1, 1, 1]"
8496,0.0,15.6,"[1, 1, 1, 1, 1, 1]"
8498,0.16666666666666666,10.333333333333334,"[1, 1, 3, 1, 1, 1]"
8499,0.48,3.44,"[5, 1, 1, 3, 1, 1, 5, 1, 1, 1, 1, 5, 3, 3]"
8533,0.0,0.0,[1]
8534,0.0,0.0,[1]
8536,0.0,15.4,"[1, 1, 1, 1, 1, 1]"
8537,0.44,3.76,"[7, 5, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1]"
8569,0.0,46.0,"[1, 1]"
8572,0.3333333333333333,9.666666666666666,"[1, 1, 2]"
8574,0.0,24.0,"[1, 1]"
8575,0.36363636363636365,8.636363636363637,"[1, 1, 1, 2, 5, 1, 1, 1]"
8588,0.0,0.0,[1]
8607,0.0,0.0,[1]
8608,0.0,0.0,[1]
8609,0.3333333333333333,11.333333333333334,"[1, 2, 1]"
8610,0.5,7.5,"[1, 2, 4, 1]"
8611,0.5,11.0,"[1, 3]"
8612,0.0,19.25,"[1, 1, 1, 1, 1]"
8613,0.3333333333333333,5.0,"[3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 4, 2, 2]"
8647,0.0,26.5,"[1, 1, 1]"
8648,0.125,10.625,"[1, 1, 1, 2, 1, 1, 1, 1]"
8650,0.5,8.5,"[1, 2]"
8651,0.42857142857142855,5.714285714285714,"[1, 1, 1, 4, 3, 1, 1, 4, 1]"
8667,0.625,2.4,"[1, 1, 1, 1, 2, 7, 1, 6, 9, 10, 1, 1, 1, 1, 7, 3]"
8695,0.0,0.0,[1]
8705,0.35714285714285715,6.0,"[1, 3, 3, 1, 1, 1, 3, 1, 1, 3]"
8713,0.0,0.0,[1]
8714,0.0,0.0,[1]
8740,0.0,33.0,"[1, 1, 1]"
8741,0.0,33.0,"[1, 1, 1]"
8742,0.0,0.0,[1]
8751,0.0,11.666666666666666,"[1, 1, 1, 1]"
8752,0.0,17.5,"[1, 1, 1]"
8753,0.5,13.0,"[1, 2]"
8757,0.0,26.0,"[1, 1]"
8758,0.0,7.0,"[1, 1]"
8759,0.0,17.5,"[1, 1, 1]"
8760,0.0,0.0,[1]
8761,0.38461538461538464,6.923076923076923,"[1, 1, 1, 1, 1, 2, 1, 7, 1]"
8762,0.4117647058823529,5.294117647058823,"[1, 1, 3, 2, 1, 1, 1, 2, 1, 7, 1]"
8763,0.0,30.0,"[1, 1, 1, 1]"
8764,0.5172413793103449,3.103448275862069,"[1, 1, 1, 1, 3, 1, 1, 1, 6, 4, 4, 1, 4, 4, 2]"
8765,0.5625,2.96875,"[1, 2, 1, 2, 2, 5, 3, 1, 1, 1, 3, 6, 1, 3, 9]"
8771,0.0,0.0,[1]
8800,0.0,63.0,"[1, 1]"
8816,0.0,47.0,"[1, 1]"
8818,0.0,0.0,[1]
8827,0.0,0.0,[1]
8834,0.0,0.0,[1]
8835,0.0,0.0,[1]
8836,0.0,0.0,[1]
8837,0.0,42.0,"[1, 1, 1]"
8838,0.0,28.0,"[1, 1, 1, 1]"
8839,0.0,0.0,[1]
8840,0.0,35.5,"[1, 1, 1]"
8841,0.2777777777777778,5.388888888888889,"[1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 4]"
8844,0.0,0.0,[1]
8845,0.0,0.0,[1]
8846,0.0,0.0,[1]
8847,0.0,0.0,[1]
8851,0.0,0.0,[1]
8852,0.0,0.0,[1]
8853,0.0,0.0,[1]
8875,0.7045454545454546,2.1818181818181817,"[2, 1, 4, 4, 1, 6, 5, 4, 1, 7, 3, 4, 14, 1]"
8876,0.5945945945945946,2.5675675675675675,"[1, 1, 4, 1, 4, 3, 2, 6, 2, 1, 4, 1, 3, 1, 10, 3]"
8878,0.6285714285714286,2.742857142857143,"[4, 5, 4, 7, 2, 4, 1, 5, 7, 1, 1, 1, 4, 1]"
8879,0.6938775510204082,1.9795918367346939,"[5, 2, 2, 4, 1, 5, 8, 7, 9, 1, 3, 1, 1, 6, 4, 1]"
8892,0.0,0.0,[1]
8893,0.0,24.0,"[1, 1, 1]"
8895,0.6875,2.0625,"[1, 6, 5, 15, 1, 3, 1, 1, 6, 4, 3, 4, 4, 1, 1, 2]"
8896,0.0,0.0,[1]
8897,0.0,0.0,[1]
8898,0.0,0.0,[1]
8899,0.0,0.0,[1]
8900,0.0,0.0,[1]
8901,0.0,0.0,[1]
8902,0.0,0.0,[1]
8904,0.0,44.0,"[1, 1]"
8905,0.0,0.0,[1]
8906,0.0,0.0,[1]
8907,0.0,0.0,[1]
8908,0.0,0.0,[1]
8910,0.0,0.0,[1]
8911,0.0,19.0,"[1, 1]"
8912,0.0,0.0,[1]
8913,0.46153846153846156,3.6538461538461537,"[1, 1, 4, 2, 1, 3, 1, 1, 1, 3, 1, 1, 4, 1, 7]"
8914,0.6666666666666666,2.3076923076923075,"[7, 1, 3, 2, 1, 1, 5, 1, 5, 10, 4, 4, 5, 2]"
8915,0.0,0.0,[1]
8916,0.0,50.0,"[1, 1]"
8917,0.0,16.8,"[1, 1, 1, 1, 1, 1]"
8918,0.0,0.0,[1]
8919,0.0,0.0,[1]
8920,0.0,0.0,[1]
8922,0.0,4.0,"[1, 1]"
8923,0.4375,5.125,"[1, 1, 1, 2, 3, 1, 2, 5, 1, 1]"
8924,0.0,0.0,[1]
8925,0.0,0.0,[1]
8927,0.0,0.0,[1]
8929,0.0,4.0,"[1, 1]"
8950,0.0,0.0,[1]
8951,0.0,0.0,[1]
8952,0.59375,2.90625,"[6, 4, 2, 3, 5, 3, 3, 1, 3, 1, 1, 1, 2, 2]"
8953,1.0,2.0,[3]
8985,0.0,0.0,[1]
8986,0.0,0.0,[1]
8988,0.0,0.0,[1]
8990,0.0,49.0,"[1, 1]"
8991,0.0,0.0,[1]
8993,0.16666666666666666,14.166666666666666,"[1, 2, 1, 1, 1, 1]"
8998,0.0,0.0,[1]
8999,0.0,3.0,"[1, 1]"
9006,0.0,0.0,[1]
9007,0.0,78.0,"[1, 1]"
9008,0.0,0.0,[1]
9017,0.0,0.0,[1]
9018,0.0,78.0,"[1, 1]"
9024,0.0,78.0,"[1, 1]"
9025,0.52,3.64,"[2, 3, 1, 1, 6, 5, 3, 3, 3, 5, 1, 1, 1]"
9026,0.0,26.0,"[1, 1, 1, 1]"
9029,0.25,10.625,"[2, 1, 1, 1, 2, 1, 1]"
9030,0.38095238095238093,4.476190476190476,"[2, 4, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 3, 4]"
9031,0.5714285714285714,3.357142857142857,"[2, 4, 1, 3, 1, 2, 9, 2, 1, 1, 2, 3, 4]"
9034,0.0,0.0,[1]
9035,0.0,0.0,[1]
9036,0.0,0.0,[1]
9037,0.0,86.0,"[1, 1]"
